ID,EstimationDate,description,Export,Import
852,2021-02-27 18:30:00.000,SC2121069/TR1,236058.1696,138435.8607
853,2021-02-27 18:30:00.000,SC2121070/TR1,236058.1696,138435.8607
854,2021-02-27 18:30:00.000,SC2198084/TR1,118029.0848,69217.93035
855,2021-02-27 18:30:00.000,SC741317/TR1,236058.1696,138435.8607
856,2021-02-27 18:30:00.000,SC767475-A/TR1,118029.0848,69217.93035
857,2021-02-27 18:30:00.000,SC775587/TR1,74358.32341,43607.29612
858,2021-02-27 18:30:00.000,SC776182/TR1,177043.6272,103826.8955
859,2021-02-27 18:30:00.000,SC780577/TR1,118029.0848,69217.93035
860,2021-02-27 18:30:00.000,SC791767/TR1,118029.0848,69217.93035
861,2021-02-27 18:30:00.000,SC804559/TR1,118029.0848,69217.93035
862,2021-02-27 18:30:00.000,SC807124/TR1,236058.1696,138435.8607
863,2021-02-27 18:30:00.000,SC842583/TR1,118029.0848,69217.93035
864,2021-02-27 18:30:00.000,SC858902/TR1,236058.1696,138435.8607
865,2021-02-27 18:30:00.000,SC865967/TR1,177043.6272,103826.8955
866,2021-02-27 18:30:00.000,SP15906-B/TR1,47211.63391,27687.17214
867,2021-02-27 18:30:00.000,SP472455/TR1,74358.32341,43607.29612
868,2021-02-27 18:30:00.000,SP98701/TR1,118029.0848,69217.93035
869,2021-02-27 18:40:00.000,SC1367081/TR1,117959.3601,67941.49956
870,2021-02-27 18:40:00.000,SC1367401/TR1,117959.3601,67941.49956
871,2021-02-27 18:40:00.000,SC1404931/TR1,235918.7201,135882.9991
872,2021-02-27 18:40:00.000,SC1424427/TR1,74314.39685,42803.14473
873,2021-02-27 18:40:00.000,SC1426808/TR1,117959.3601,67941.49956
874,2021-02-27 18:40:00.000,SC1426883/TR1,117959.3601,67941.49956
875,2021-02-27 18:40:00.000,SC1427057/TR1,74314.39685,42803.14473
876,2021-02-27 18:40:00.000,SC1454371/TR1,74314.39685,42803.14473
877,2021-02-27 18:40:00.000,SC1455332/TR1,117959.3601,67941.49956
878,2021-02-27 18:40:00.000,SC1455333/TR1,176939.0401,101912.2493
879,2021-02-27 18:40:00.000,SC1455334/TR1,117959.3601,67941.49956
880,2021-02-27 18:40:00.000,SC1456856/TR1,176939.0401,101912.2493
881,2021-02-27 18:40:00.000,SC1487994/TR1,117959.3601,67941.49956
882,2021-02-27 18:40:00.000,SC2043368/TR1,74314.39685,42803.14473
883,2021-02-27 18:40:00.000,SC2121069/TR1,235918.7201,135882.9991
884,2021-02-27 18:40:00.000,SC2121070/TR1,235918.7201,135882.9991
885,2021-02-27 18:40:00.000,SC2198084/TR1,117959.3601,67941.49956
886,2021-02-27 18:40:00.000,SC741317/TR1,235918.7201,135882.9991
887,2021-02-27 18:40:00.000,SC767475-A/TR1,117959.3601,67941.49956
888,2021-02-27 18:40:00.000,SC775587/TR1,74314.39685,42803.14473
889,2021-02-27 18:40:00.000,SC776182/TR1,176939.0401,101912.2493
890,2021-02-27 18:40:00.000,SC780577/TR1,117959.3601,67941.49956
891,2021-02-27 18:40:00.000,SC791767/TR1,117959.3601,67941.49956
892,2021-02-27 18:40:00.000,SC804559/TR1,117959.3601,67941.49956
893,2021-02-27 18:40:00.000,SC807124/TR1,235918.7201,135882.9991
894,2021-02-27 18:40:00.000,SC842583/TR1,117959.3601,67941.49956
895,2021-02-27 18:40:00.000,SC858902/TR1,235918.7201,135882.9991
896,2021-02-27 18:40:00.000,SC865967/TR1,176939.0401,101912.2493
897,2021-02-27 18:40:00.000,SP15906-B/TR1,47183.74403,27176.59983
898,2021-02-27 18:40:00.000,SP472455/TR1,74314.39685,42803.14473
899,2021-02-27 18:40:00.000,SP98701/TR1,117959.3601,67941.49956
900,2021-02-27 18:50:00.000,SC1367081/TR1,117545.4953,70173.2345
901,2021-02-27 18:50:00.000,SC1367401/TR1,117545.4953,70173.2345
902,2021-02-27 18:50:00.000,SC1404931/TR1,235090.9906,140346.469
903,2021-02-27 18:50:00.000,SC1424427/TR1,74053.66203,44209.13773
904,2021-02-27 18:50:00.000,SC1426808/TR1,117545.4953,70173.2345
905,2021-02-27 18:50:00.000,SC1426883/TR1,117545.4953,70173.2345
906,2021-02-27 18:50:00.000,SC1427057/TR1,74053.66203,44209.13773
907,2021-02-27 18:50:00.000,SC1454371/TR1,74053.66203,44209.13773
908,2021-02-27 18:50:00.000,SC1455332/TR1,117545.4953,70173.2345
909,2021-02-27 18:50:00.000,SC1455333/TR1,176318.2429,105259.8517
910,2021-02-27 18:50:00.000,SC1455334/TR1,117545.4953,70173.2345
911,2021-02-27 18:50:00.000,SC1456856/TR1,176318.2429,105259.8517
912,2021-02-27 18:50:00.000,SC1487994/TR1,117545.4953,70173.2345
913,2021-02-27 18:50:00.000,SC2043368/TR1,74053.66203,44209.13773
914,2021-02-27 18:50:00.000,SC2121069/TR1,235090.9906,140346.469
915,2021-02-27 18:50:00.000,SC2121070/TR1,235090.9906,140346.469
916,2021-02-27 18:50:00.000,SC2198084/TR1,117545.4953,70173.2345
917,2021-02-27 18:50:00.000,SC741317/TR1,235090.9906,140346.469
918,2021-02-27 18:50:00.000,SC767475-A/TR1,117545.4953,70173.2345
919,2021-02-27 18:50:00.000,SC775587/TR1,74053.66203,44209.13773
920,2021-02-27 18:50:00.000,SC776182/TR1,176318.2429,105259.8517
921,2021-02-27 18:50:00.000,SC780577/TR1,117545.4953,70173.2345
922,2021-02-27 18:50:00.000,SC791767/TR1,117545.4953,70173.2345
923,2021-02-27 18:50:00.000,SC804559/TR1,117545.4953,70173.2345
924,2021-02-27 18:50:00.000,SC807124/TR1,235090.9906,140346.469
925,2021-02-27 18:50:00.000,SC842583/TR1,117545.4953,70173.2345
926,2021-02-27 18:50:00.000,SC858902/TR1,235090.9906,140346.469
927,2021-02-27 18:50:00.000,SC865967/TR1,176318.2429,105259.8517
928,2021-02-27 18:50:00.000,SP15906-B/TR1,47018.19812,28069.2938
929,2021-02-27 18:50:00.000,SP472455/TR1,74053.66203,44209.13773
930,2021-02-27 18:50:00.000,SP98701/TR1,117545.4953,70173.2345
931,2021-02-27 19:00:00.000,SC1367081/TR1,121042.6701,66656.06015
932,2021-02-27 19:00:00.000,SC1367401/TR1,121042.6701,66656.06015
933,2021-02-27 19:00:00.000,SC1404931/TR1,242085.3402,133312.1203
934,2021-02-27 19:00:00.000,SC1424427/TR1,76256.88218,41993.3179
935,2021-02-27 19:00:00.000,SC1426808/TR1,121042.6701,66656.06015
936,2021-02-27 19:00:00.000,SC1426883/TR1,121042.6701,66656.06015
937,2021-02-27 19:00:00.000,SC1427057/TR1,76256.88218,41993.3179
938,2021-02-27 19:00:00.000,SC1454371/TR1,76256.88218,41993.3179
939,2021-02-27 19:00:00.000,SC1455332/TR1,121042.6701,66656.06015
940,2021-02-27 19:00:00.000,SC1455333/TR1,181564.0052,99984.09023
941,2021-02-27 19:00:00.000,SC1455334/TR1,121042.6701,66656.06015
942,2021-02-27 19:00:00.000,SC1456856/TR1,181564.0052,99984.09023
943,2021-02-27 19:00:00.000,SC1487994/TR1,121042.6701,66656.06015
944,2021-02-27 19:00:00.000,SC2043368/TR1,76256.88218,41993.3179
945,2021-02-27 19:00:00.000,SC2121069/TR1,242085.3402,133312.1203
946,2021-02-27 19:00:00.000,SC2121070/TR1,242085.3402,133312.1203
947,2021-02-27 19:00:00.000,SC2198084/TR1,121042.6701,66656.06015
948,2021-02-27 19:00:00.000,SC741317/TR1,242085.3402,133312.1203
949,2021-02-27 19:00:00.000,SC767475-A/TR1,121042.6701,66656.06015
950,2021-02-27 19:00:00.000,SC775587/TR1,76256.88218,41993.3179
951,2021-02-27 19:00:00.000,SC776182/TR1,181564.0052,99984.09023
952,2021-02-27 19:00:00.000,SC780577/TR1,121042.6701,66656.06015
953,2021-02-27 19:00:00.000,SC791767/TR1,121042.6701,66656.06015
954,2021-02-27 19:00:00.000,SC804559/TR1,121042.6701,66656.06015
955,2021-02-27 19:00:00.000,SC807124/TR1,242085.3402,133312.1203
956,2021-02-27 19:00:00.000,SC842583/TR1,121042.6701,66656.06015
957,2021-02-27 19:00:00.000,SC858902/TR1,242085.3402,133312.1203
958,2021-02-27 19:00:00.000,SC865967/TR1,181564.0052,99984.09023
959,2021-02-27 19:00:00.000,SP15906-B/TR1,48417.06805,26662.42406
960,2021-02-27 19:00:00.000,SP472455/TR1,76256.88218,41993.3179
961,2021-02-27 19:00:00.000,SP98701/TR1,121042.6701,66656.06015
962,2021-02-27 19:10:00.000,SC1367081/TR1,122527.7258,64001.4853
963,2021-02-27 19:10:00.000,SC1367401/TR1,122527.7258,64001.4853
964,2021-02-27 19:10:00.000,SC1404931/TR1,245055.4515,128002.9706
965,2021-02-27 19:10:00.000,SC1424427/TR1,77192.46723,40320.93574
966,2021-02-27 19:10:00.000,SC1426808/TR1,122527.7258,64001.4853
967,2021-02-27 19:10:00.000,SC1426883/TR1,122527.7258,64001.4853
968,2021-02-27 19:10:00.000,SC1427057/TR1,77192.46723,40320.93574
969,2021-02-27 19:10:00.000,SC1454371/TR1,77192.46723,40320.93574
970,2021-02-27 19:10:00.000,SC1455332/TR1,122527.7258,64001.4853
971,2021-02-27 19:10:00.000,SC1455333/TR1,183791.5886,96002.22795
972,2021-02-27 19:10:00.000,SC1455334/TR1,122527.7258,64001.4853
973,2021-02-27 19:10:00.000,SC1456856/TR1,183791.5886,96002.22795
974,2021-02-27 19:10:00.000,SC1487994/TR1,122527.7258,64001.4853
975,2021-02-27 19:10:00.000,SC2043368/TR1,77192.46723,40320.93574
976,2021-02-27 19:10:00.000,SC2121069/TR1,245055.4515,128002.9706
977,2021-02-27 19:10:00.000,SC2121070/TR1,245055.4515,128002.9706
978,2021-02-27 19:10:00.000,SC2198084/TR1,122527.7258,64001.4853
979,2021-02-27 19:10:00.000,SC741317/TR1,245055.4515,128002.9706
980,2021-02-27 19:10:00.000,SC767475-A/TR1,122527.7258,64001.4853
981,2021-02-27 19:10:00.000,SC775587/TR1,77192.46723,40320.93574
982,2021-02-27 19:10:00.000,SC776182/TR1,183791.5886,96002.22795
983,2021-02-27 19:10:00.000,SC780577/TR1,122527.7258,64001.4853
984,2021-02-27 19:10:00.000,SC791767/TR1,122527.7258,64001.4853
985,2021-02-27 19:10:00.000,SC804559/TR1,122527.7258,64001.4853
986,2021-02-27 19:10:00.000,SC807124/TR1,245055.4515,128002.9706
987,2021-02-27 19:10:00.000,SC842583/TR1,122527.7258,64001.4853
988,2021-02-27 19:10:00.000,SC858902/TR1,245055.4515,128002.9706
989,2021-02-27 19:10:00.000,SC865967/TR1,183791.5886,96002.22795
990,2021-02-27 19:10:00.000,SP15906-B/TR1,49011.09031,25600.59412
991,2021-02-27 19:10:00.000,SP472455/TR1,77192.46723,40320.93574
992,2021-02-27 19:10:00.000,SP98701/TR1,122527.7258,64001.4853
993,2021-02-27 19:20:00.000,SC1367081/TR1,123042.5502,62616.86348
994,2021-02-27 19:20:00.000,SC1367401/TR1,123042.5502,62616.86348
995,2021-02-27 19:20:00.000,SC1404931/TR1,246085.1004,125233.727
996,2021-02-27 19:20:00.000,SC1424427/TR1,77516.80664,39448.62399
997,2021-02-27 19:20:00.000,SC1426808/TR1,123042.5502,62616.86348
998,2021-02-27 19:20:00.000,SC1426883/TR1,123042.5502,62616.86348
999,2021-02-27 19:20:00.000,SC1427057/TR1,77516.80664,39448.62399
1000,2021-02-27 19:20:00.000,SC1454371/TR1,77516.80664,39448.62399
1001,2021-02-27 19:20:00.000,SC1455332/TR1,123042.5502,62616.86348
1002,2021-02-27 19:20:00.000,SC1455333/TR1,184563.8253,93925.29522
1003,2021-02-27 19:20:00.000,SC1455334/TR1,123042.5502,62616.86348
1004,2021-02-27 19:20:00.000,SC1456856/TR1,184563.8253,93925.29522
1005,2021-02-27 19:20:00.000,SC1487994/TR1,123042.5502,62616.86348
1006,2021-02-27 19:20:00.000,SC2043368/TR1,77516.80664,39448.62399
1007,2021-02-27 19:20:00.000,SC2121069/TR1,246085.1004,125233.727
1008,2021-02-27 19:20:00.000,SC2121070/TR1,246085.1004,125233.727
1009,2021-02-27 19:20:00.000,SC2198084/TR1,123042.5502,62616.86348
1010,2021-02-27 19:20:00.000,SC741317/TR1,246085.1004,125233.727
1011,2021-02-27 19:20:00.000,SC767475-A/TR1,123042.5502,62616.86348
1012,2021-02-27 19:20:00.000,SC775587/TR1,77516.80664,39448.62399
1013,2021-02-27 19:20:00.000,SC776182/TR1,184563.8253,93925.29522
1014,2021-02-27 19:20:00.000,SC780577/TR1,123042.5502,62616.86348
1015,2021-02-27 19:20:00.000,SC791767/TR1,123042.5502,62616.86348
1016,2021-02-27 19:20:00.000,SC804559/TR1,123042.5502,62616.86348
1017,2021-02-27 19:20:00.000,SC807124/TR1,246085.1004,125233.727
1018,2021-02-27 19:20:00.000,SC842583/TR1,123042.5502,62616.86348
1019,2021-02-27 19:20:00.000,SC858902/TR1,246085.1004,125233.727
1020,2021-02-27 19:20:00.000,SC865967/TR1,184563.8253,93925.29522
1021,2021-02-27 19:20:00.000,SP15906-B/TR1,49217.02009,25046.74539
1022,2021-02-27 19:20:00.000,SP472455/TR1,77516.80664,39448.62399
1023,2021-02-27 19:20:00.000,SP98701/TR1,123042.5502,62616.86348
1024,2021-02-27 19:30:00.000,SC1367081/TR1,120765.5,64174.91222
1025,2021-02-27 19:30:00.000,SC1367401/TR1,120765.5,64174.91222
1026,2021-02-27 19:30:00.000,SC1404931/TR1,241531.0001,128349.8244
1027,2021-02-27 19:30:00.000,SC1424427/TR1,76082.26502,40430.1947
1028,2021-02-27 19:30:00.000,SC1426808/TR1,120765.5,64174.91222
1029,2021-02-27 19:30:00.000,SC1426883/TR1,120765.5,64174.91222
1030,2021-02-27 19:30:00.000,SC1427057/TR1,76082.26502,40430.1947
1031,2021-02-27 19:30:00.000,SC1454371/TR1,76082.26502,40430.1947
1032,2021-02-27 19:30:00.000,SC1455332/TR1,120765.5,64174.91222
1033,2021-02-27 19:30:00.000,SC1455333/TR1,181148.2501,96262.36833
1034,2021-02-27 19:30:00.000,SC1455334/TR1,120765.5,64174.91222
1035,2021-02-27 19:30:00.000,SC1456856/TR1,181148.2501,96262.36833
1036,2021-02-27 19:30:00.000,SC1487994/TR1,120765.5,64174.91222
1037,2021-02-27 19:30:00.000,SC2043368/TR1,76082.26502,40430.1947
1038,2021-02-27 19:30:00.000,SC2121069/TR1,241531.0001,128349.8244
1039,2021-02-27 19:30:00.000,SC2121070/TR1,241531.0001,128349.8244
1040,2021-02-27 19:30:00.000,SC2198084/TR1,120765.5,64174.91222
1041,2021-02-27 19:30:00.000,SC741317/TR1,241531.0001,128349.8244
1042,2021-02-27 19:30:00.000,SC767475-A/TR1,120765.5,64174.91222
1043,2021-02-27 19:30:00.000,SC775587/TR1,76082.26502,40430.1947
1044,2021-02-27 19:30:00.000,SC776182/TR1,181148.2501,96262.36833
1045,2021-02-27 19:30:00.000,SC780577/TR1,120765.5,64174.91222
1046,2021-02-27 19:30:00.000,SC791767/TR1,120765.5,64174.91222
1047,2021-02-27 19:30:00.000,SC804559/TR1,120765.5,64174.91222
1048,2021-02-27 19:30:00.000,SC807124/TR1,241531.0001,128349.8244
1049,2021-02-27 19:30:00.000,SC842583/TR1,120765.5,64174.91222
1050,2021-02-27 19:30:00.000,SC858902/TR1,241531.0001,128349.8244
1051,2021-02-27 19:30:00.000,SC865967/TR1,181148.2501,96262.36833
1052,2021-02-27 19:30:00.000,SP15906-B/TR1,48306.20001,25669.96489
1053,2021-02-27 19:30:00.000,SP472455/TR1,76082.26502,40430.1947
1054,2021-02-27 19:30:00.000,SP98701/TR1,120765.5,64174.91222
1055,2021-02-27 19:40:00.000,SC1367081/TR1,114702.7661,74444.4357
1056,2021-02-27 19:40:00.000,SC1367401/TR1,114702.7661,74444.4357
1057,2021-02-27 19:40:00.000,SC1404931/TR1,229405.5322,148888.8714
1058,2021-02-27 19:40:00.000,SC1424427/TR1,72262.74265,46899.99449
1059,2021-02-27 19:40:00.000,SC1426808/TR1,114702.7661,74444.4357
1060,2021-02-27 19:40:00.000,SC1426883/TR1,114702.7661,74444.4357
1061,2021-02-27 19:40:00.000,SC1427057/TR1,72262.74265,46899.99449
1062,2021-02-27 19:40:00.000,SC1454371/TR1,72262.74265,46899.99449
1063,2021-02-27 19:40:00.000,SC1455332/TR1,114702.7661,74444.4357
1064,2021-02-27 19:40:00.000,SC1455333/TR1,172054.1492,111666.6535
1065,2021-02-27 19:40:00.000,SC1455334/TR1,114702.7661,74444.4357
1066,2021-02-27 19:40:00.000,SC1456856/TR1,172054.1492,111666.6535
1067,2021-02-27 19:40:00.000,SC1487994/TR1,114702.7661,74444.4357
1068,2021-02-27 19:40:00.000,SC2043368/TR1,72262.74265,46899.99449
1069,2021-02-27 19:40:00.000,SC2121069/TR1,229405.5322,148888.8714
1070,2021-02-27 19:40:00.000,SC2121070/TR1,229405.5322,148888.8714
1071,2021-02-27 19:40:00.000,SC2198084/TR1,114702.7661,74444.4357
1072,2021-02-27 19:40:00.000,SC741317/TR1,229405.5322,148888.8714
1073,2021-02-27 19:40:00.000,SC767475-A/TR1,114702.7661,74444.4357
1074,2021-02-27 19:40:00.000,SC775587/TR1,72262.74265,46899.99449
1075,2021-02-27 19:40:00.000,SC776182/TR1,172054.1492,111666.6535
1076,2021-02-27 19:40:00.000,SC780577/TR1,114702.7661,74444.4357
1077,2021-02-27 19:40:00.000,SC791767/TR1,114702.7661,74444.4357
1078,2021-02-27 19:40:00.000,SC804559/TR1,114702.7661,74444.4357
1079,2021-02-27 19:40:00.000,SC807124/TR1,229405.5322,148888.8714
1080,2021-02-27 19:40:00.000,SC842583/TR1,114702.7661,74444.4357
1081,2021-02-27 19:40:00.000,SC858902/TR1,229405.5322,148888.8714
1082,2021-02-27 19:40:00.000,SC865967/TR1,172054.1492,111666.6535
1083,2021-02-27 19:40:00.000,SP15906-B/TR1,45881.10645,29777.77428
1084,2021-02-27 19:40:00.000,SP472455/TR1,72262.74265,46899.99449
1085,2021-02-27 19:40:00.000,SP98701/TR1,114702.7661,74444.4357
1086,2021-02-27 19:50:00.000,SC1367081/TR1,111731.2917,78661.71896
1087,2021-02-27 19:50:00.000,SC1367401/TR1,111731.2917,78661.71896
1088,2021-02-27 19:50:00.000,SC1404931/TR1,223462.5834,157323.4379
1089,2021-02-27 19:50:00.000,SC1424427/TR1,70390.71376,49556.88295
1090,2021-02-27 19:50:00.000,SC1426808/TR1,111731.2917,78661.71896
1091,2021-02-27 19:50:00.000,SC1426883/TR1,111731.2917,78661.71896
1092,2021-02-27 19:50:00.000,SC1427057/TR1,70390.71376,49556.88295
1093,2021-02-27 19:50:00.000,SC1454371/TR1,70390.71376,49556.88295
1094,2021-02-27 19:50:00.000,SC1455332/TR1,111731.2917,78661.71896
1095,2021-02-27 19:50:00.000,SC1455333/TR1,167596.9375,117992.5784
1096,2021-02-27 19:50:00.000,SC1455334/TR1,111731.2917,78661.71896
1097,2021-02-27 19:50:00.000,SC1456856/TR1,167596.9375,117992.5784
1098,2021-02-27 19:50:00.000,SC1487994/TR1,111731.2917,78661.71896
1099,2021-02-27 19:50:00.000,SC2043368/TR1,70390.71376,49556.88295
1100,2021-02-27 19:50:00.000,SC2121069/TR1,223462.5834,157323.4379
1101,2021-02-27 19:50:00.000,SC2121070/TR1,223462.5834,157323.4379
1102,2021-02-27 19:50:00.000,SC2198084/TR1,111731.2917,78661.71896
1103,2021-02-27 19:50:00.000,SC741317/TR1,223462.5834,157323.4379
1104,2021-02-27 19:50:00.000,SC767475-A/TR1,111731.2917,78661.71896
1105,2021-02-27 19:50:00.000,SC775587/TR1,70390.71376,49556.88295
1106,2021-02-27 19:50:00.000,SC776182/TR1,167596.9375,117992.5784
1107,2021-02-27 19:50:00.000,SC780577/TR1,111731.2917,78661.71896
1108,2021-02-27 19:50:00.000,SC791767/TR1,111731.2917,78661.71896
1109,2021-02-27 19:50:00.000,SC804559/TR1,111731.2917,78661.71896
1110,2021-02-27 19:50:00.000,SC807124/TR1,223462.5834,157323.4379
1111,2021-02-27 19:50:00.000,SC842583/TR1,111731.2917,78661.71896
1112,2021-02-27 19:50:00.000,SC858902/TR1,223462.5834,157323.4379
1113,2021-02-27 19:50:00.000,SC865967/TR1,167596.9375,117992.5784
1114,2021-02-27 19:50:00.000,SP15906-B/TR1,44692.51667,31464.68759
1115,2021-02-27 19:50:00.000,SP472455/TR1,70390.71376,49556.88295
1116,2021-02-27 19:50:00.000,SP98701/TR1,111731.2917,78661.71896
1117,2021-02-27 20:00:00.000,SC1367081/TR1,112115.8699,80888.62928
1118,2021-02-27 20:00:00.000,SC1367401/TR1,112115.8699,80888.62928
1119,2021-02-27 20:00:00.000,SC1404931/TR1,224231.7399,161777.2586
1120,2021-02-27 20:00:00.000,SC1424427/TR1,70632.99806,50959.83645
1121,2021-02-27 20:00:00.000,SC1426808/TR1,112115.8699,80888.62928
1122,2021-02-27 20:00:00.000,SC1426883/TR1,112115.8699,80888.62928
1123,2021-02-27 20:00:00.000,SC1427057/TR1,70632.99806,50959.83645
1124,2021-02-27 20:00:00.000,SC1454371/TR1,70632.99806,50959.83645
1125,2021-02-27 20:00:00.000,SC1455332/TR1,112115.8699,80888.62928
1126,2021-02-27 20:00:00.000,SC1455333/TR1,168173.8049,121332.9439
1127,2021-02-27 20:00:00.000,SC1455334/TR1,112115.8699,80888.62928
1128,2021-02-27 20:00:00.000,SC1456856/TR1,168173.8049,121332.9439
1129,2021-02-27 20:00:00.000,SC1487994/TR1,112115.8699,80888.62928
1130,2021-02-27 20:00:00.000,SC2043368/TR1,70632.99806,50959.83645
1131,2021-02-27 20:00:00.000,SC2121069/TR1,224231.7399,161777.2586
1132,2021-02-27 20:00:00.000,SC2121070/TR1,224231.7399,161777.2586
1133,2021-02-27 20:00:00.000,SC2198084/TR1,112115.8699,80888.62928
1134,2021-02-27 20:00:00.000,SC741317/TR1,224231.7399,161777.2586
1135,2021-02-27 20:00:00.000,SC767475-A/TR1,112115.8699,80888.62928
1136,2021-02-27 20:00:00.000,SC775587/TR1,70632.99806,50959.83645
1137,2021-02-27 20:00:00.000,SC776182/TR1,168173.8049,121332.9439
1138,2021-02-27 20:00:00.000,SC780577/TR1,112115.8699,80888.62928
1139,2021-02-27 20:00:00.000,SC791767/TR1,112115.8699,80888.62928
1140,2021-02-27 20:00:00.000,SC804559/TR1,112115.8699,80888.62928
1141,2021-02-27 20:00:00.000,SC807124/TR1,224231.7399,161777.2586
1142,2021-02-27 20:00:00.000,SC842583/TR1,112115.8699,80888.62928
1143,2021-02-27 20:00:00.000,SC858902/TR1,224231.7399,161777.2586
1144,2021-02-27 20:00:00.000,SC865967/TR1,168173.8049,121332.9439
1145,2021-02-27 20:00:00.000,SP15906-B/TR1,44846.34797,32355.45171
1146,2021-02-27 20:00:00.000,SP472455/TR1,70632.99806,50959.83645
1147,2021-02-27 20:00:00.000,SP98701/TR1,112115.8699,80888.62928
1148,2021-02-27 20:10:00.000,SC1367081/TR1,116177.2939,74715.60317
1149,2021-02-27 20:10:00.000,SC1367401/TR1,116177.2939,74715.60317
1150,2021-02-27 20:10:00.000,SC1404931/TR1,232354.5878,149431.2063
1151,2021-02-27 20:10:00.000,SC1424427/TR1,73191.69516,47070.83
1152,2021-02-27 20:10:00.000,SC1426808/TR1,116177.2939,74715.60317
1153,2021-02-27 20:10:00.000,SC1426883/TR1,116177.2939,74715.60317
1154,2021-02-27 20:10:00.000,SC1427057/TR1,73191.69516,47070.83
1155,2021-02-27 20:10:00.000,SC1454371/TR1,73191.69516,47070.83
1156,2021-02-27 20:10:00.000,SC1455332/TR1,116177.2939,74715.60317
1157,2021-02-27 20:10:00.000,SC1455333/TR1,174265.9409,112073.4048
1158,2021-02-27 20:10:00.000,SC1455334/TR1,116177.2939,74715.60317
1159,2021-02-27 20:10:00.000,SC1456856/TR1,174265.9409,112073.4048
1160,2021-02-27 20:10:00.000,SC1487994/TR1,116177.2939,74715.60317
1161,2021-02-27 20:10:00.000,SC2043368/TR1,73191.69516,47070.83
1162,2021-02-27 20:10:00.000,SC2121069/TR1,232354.5878,149431.2063
1163,2021-02-27 20:10:00.000,SC2121070/TR1,232354.5878,149431.2063
1164,2021-02-27 20:10:00.000,SC2198084/TR1,116177.2939,74715.60317
1165,2021-02-27 20:10:00.000,SC741317/TR1,232354.5878,149431.2063
1166,2021-02-27 20:10:00.000,SC767475-A/TR1,116177.2939,74715.60317
1167,2021-02-27 20:10:00.000,SC775587/TR1,73191.69516,47070.83
1168,2021-02-27 20:10:00.000,SC776182/TR1,174265.9409,112073.4048
1169,2021-02-27 20:10:00.000,SC780577/TR1,116177.2939,74715.60317
1170,2021-02-27 20:10:00.000,SC791767/TR1,116177.2939,74715.60317
1171,2021-02-27 20:10:00.000,SC804559/TR1,116177.2939,74715.60317
1172,2021-02-27 20:10:00.000,SC807124/TR1,232354.5878,149431.2063
1173,2021-02-27 20:10:00.000,SC842583/TR1,116177.2939,74715.60317
1174,2021-02-27 20:10:00.000,SC858902/TR1,232354.5878,149431.2063
1175,2021-02-27 20:10:00.000,SC865967/TR1,174265.9409,112073.4048
1176,2021-02-27 20:10:00.000,SP15906-B/TR1,46470.91756,29886.24127
1177,2021-02-27 20:10:00.000,SP472455/TR1,73191.69516,47070.83
1178,2021-02-27 20:10:00.000,SP98701/TR1,116177.2939,74715.60317
1179,2021-02-27 20:20:00.000,SC1367081/TR1,121844.5022,68943.42308
1180,2021-02-27 20:20:00.000,SC1367401/TR1,121844.5022,68943.42308
1181,2021-02-27 20:20:00.000,SC1404931/TR1,243689.0043,137886.8462
1182,2021-02-27 20:20:00.000,SC1424427/TR1,76762.03636,43434.35654
1183,2021-02-27 20:20:00.000,SC1426808/TR1,121844.5022,68943.42308
1184,2021-02-27 20:20:00.000,SC1426883/TR1,121844.5022,68943.42308
1185,2021-02-27 20:20:00.000,SC1427057/TR1,76762.03636,43434.35654
1186,2021-02-27 20:20:00.000,SC1454371/TR1,76762.03636,43434.35654
1187,2021-02-27 20:20:00.000,SC1455332/TR1,121844.5022,68943.42308
1188,2021-02-27 20:20:00.000,SC1455333/TR1,182766.7532,103415.1346
1189,2021-02-27 20:20:00.000,SC1455334/TR1,121844.5022,68943.42308
1190,2021-02-27 20:20:00.000,SC1456856/TR1,182766.7532,103415.1346
1191,2021-02-27 20:20:00.000,SC1487994/TR1,121844.5022,68943.42308
1192,2021-02-27 20:20:00.000,SC2043368/TR1,76762.03636,43434.35654
1193,2021-02-27 20:20:00.000,SC2121069/TR1,243689.0043,137886.8462
1194,2021-02-27 20:20:00.000,SC2121070/TR1,243689.0043,137886.8462
1195,2021-02-27 20:20:00.000,SC2198084/TR1,121844.5022,68943.42308
1196,2021-02-27 20:20:00.000,SC741317/TR1,243689.0043,137886.8462
1197,2021-02-27 20:20:00.000,SC767475-A/TR1,121844.5022,68943.42308
1198,2021-02-27 20:20:00.000,SC775587/TR1,76762.03636,43434.35654
1199,2021-02-27 20:20:00.000,SC776182/TR1,182766.7532,103415.1346
1200,2021-02-27 20:20:00.000,SC780577/TR1,121844.5022,68943.42308
1201,2021-02-27 20:20:00.000,SC791767/TR1,121844.5022,68943.42308
1202,2021-02-27 20:20:00.000,SC804559/TR1,121844.5022,68943.42308
1203,2021-02-27 20:20:00.000,SC807124/TR1,243689.0043,137886.8462
1204,2021-02-27 20:20:00.000,SC842583/TR1,121844.5022,68943.42308
1205,2021-02-27 20:20:00.000,SC858902/TR1,243689.0043,137886.8462
1206,2021-02-27 20:20:00.000,SC865967/TR1,182766.7532,103415.1346
1207,2021-02-27 20:20:00.000,SP15906-B/TR1,48737.80086,27577.36923
1208,2021-02-27 20:20:00.000,SP472455/TR1,76762.03636,43434.35654
